S21 dB20 X,S21 dB20 Y
47000000000,-1.189263478
47100000000,-1.203239389
47200000000,-1.217214374
47300000000,-1.231188353
47400000000,-1.245161249
47500000000,-1.259132984
47600000000,-1.273103483
47700000000,-1.287072668
47800000000,-1.301040467
47900000000,-1.315006804
48000000000,-1.328971607
48100000000,-1.342934804
48200000000,-1.356896322
48300000000,-1.370856092
48400000000,-1.384814044
48500000000,-1.398770107
48600000000,-1.412724215
48700000000,-1.426676299
48800000000,-1.440626293
48900000000,-1.45457413
49000000000,-1.468519746
49100000000,-1.482463075
49200000000,-1.496404054
49300000000,-1.510342619
49400000000,-1.524278708
49500000000,-1.53821226
49600000000,-1.552143212
49700000000,-1.566071505
49800000000,-1.57999708
49900000000,-1.593919876
50000000000,-1.607839835
50100000000,-1.621756901
50200000000,-1.635671015
50300000000,-1.649582121
50400000000,-1.663490163
50500000000,-1.677395087
50600000000,-1.691296837
50700000000,-1.70519536
50800000000,-1.719090602
50900000000,-1.732982511
51000000000,-1.746871034
51100000000,-1.76075612
51200000000,-1.774637717
51300000000,-1.788515776
51400000000,-1.802390246
51500000000,-1.816261078
51600000000,-1.830128224
51700000000,-1.843991636
51800000000,-1.857851265
51900000000,-1.871707064
52000000000,-1.885558988
52100000000,-1.899406989
52200000000,-1.913251024
52300000000,-1.927091045
52400000000,-1.94092701
52500000000,-1.954758874
52600000000,-1.968586594
52700000000,-1.982410127
52800000000,-1.996229429
52900000000,-2.010044461
53000000000,-2.023855178
53100000000,-2.037661542
53200000000,-2.051463511
53300000000,-2.065261045
53400000000,-2.079054105
53500000000,-2.092842651
53600000000,-2.106626644
53700000000,-2.120406047
53800000000,-2.134180822
53900000000,-2.147950931
54000000000,-2.161716337
54100000000,-2.175477004
54200000000,-2.189232895
54300000000,-2.202983976
54400000000,-2.21673021
54500000000,-2.230471563
54600000000,-2.244208
54700000000,-2.257939488
54800000000,-2.271665993
54900000000,-2.285387481
55000000000,-2.29910392
55100000000,-2.312815277
55200000000,-2.32652152
55300000000,-2.340222618
55400000000,-2.353918538
55500000000,-2.367609251
55600000000,-2.381294725
55700000000,-2.394974931
55800000000,-2.408649838
55900000000,-2.422319417
56000000000,-2.435983638
56100000000,-2.449642474
56200000000,-2.463295895
56300000000,-2.476943874
56400000000,-2.490586382
56500000000,-2.504223392
56600000000,-2.517854877
56700000000,-2.53148081
56800000000,-2.545101165
56900000000,-2.558715916
57000000000,-2.572325036
57100000000,-2.585928501
57200000000,-2.599526284
57300000000,-2.613118362
57400000000,-2.626704708
57500000000,-2.640285301
57600000000,-2.653860114
57700000000,-2.667429125
57800000000,-2.680992309
57900000000,-2.694549645
58000000000,-2.708101109
58100000000,-2.721646678
58200000000,-2.735186331
58300000000,-2.748720045
58400000000,-2.762247798
58500000000,-2.775769569
58600000000,-2.789285338
58700000000,-2.802795082
58800000000,-2.816298781
58900000000,-2.829796416
59000000000,-2.843287965
59100000000,-2.856773409
59200000000,-2.870252728
59300000000,-2.883725903
59400000000,-2.897192915
59500000000,-2.910653745
59600000000,-2.924108374
59700000000,-2.937556784
59800000000,-2.950998956
59900000000,-2.964434873
60000000000,-2.977864517
60100000000,-2.991287871
60200000000,-3.004704916
60300000000,-3.018115638
60400000000,-3.031520017
60500000000,-3.044918038
60600000000,-3.058309685
60700000000,-3.071694942
60800000000,-3.085073791
60900000000,-3.098446219
61000000000,-3.111812209
61100000000,-3.125171745
61200000000,-3.138524814
61300000000,-3.151871399
61400000000,-3.165211487
61500000000,-3.178545063
61600000000,-3.191872112
61700000000,-3.20519262
61800000000,-3.218506574
61900000000,-3.23181396
62000000000,-3.245114764
62100000000,-3.258408973
62200000000,-3.271696574
62300000000,-3.284977553
62400000000,-3.298251899
62500000000,-3.311519598
62600000000,-3.324780638
62700000000,-3.338035007
62800000000,-3.351282692
62900000000,-3.364523682
63000000000,-3.377757966
63100000000,-3.39098553
63200000000,-3.404206365
63300000000,-3.417420459
63400000000,-3.430627801
63500000000,-3.443828379
63600000000,-3.457022184
63700000000,-3.470209204
63800000000,-3.483389429
63900000000,-3.496562849
64000000000,-3.509729454
64100000000,-3.522889234
64200000000,-3.536042178
64300000000,-3.549188278
64400000000,-3.562327524
64500000000,-3.575459906
64600000000,-3.588585415
64700000000,-3.601704043
64800000000,-3.614815779
64900000000,-3.627920616
65000000000,-3.641018545
65100000000,-3.654109557
65200000000,-3.667193643
65300000000,-3.680270797
65400000000,-3.693341008
65500000000,-3.70640427
65600000000,-3.719460575
65700000000,-3.732509914
65800000000,-3.745552281
65900000000,-3.758587668
66000000000,-3.771616067
66100000000,-3.784637471
66200000000,-3.797651874
66300000000,-3.810659267
66400000000,-3.823659645
66500000000,-3.836653001
66600000000,-3.849639327
66700000000,-3.862618618
66800000000,-3.875590867
66900000000,-3.888556068
67000000000,-3.901514214
67100000000,-3.9144653
67200000000,-3.92740932
67300000000,-3.940346268
67400000000,-3.953276137
67500000000,-3.966198923
67600000000,-3.979114621
67700000000,-3.992023223
67800000000,-4.004924727
67900000000,-4.017819125
68000000000,-4.030706413
68100000000,-4.043586587
68200000000,-4.056459641
68300000000,-4.06932557
68400000000,-4.082184369
68500000000,-4.095036035
68600000000,-4.107880563
68700000000,-4.120717948
68800000000,-4.133548186
68900000000,-4.146371272
69000000000,-4.159187203
69100000000,-4.171995975
69200000000,-4.184797584
69300000000,-4.197592025
69400000000,-4.210379295
69500000000,-4.223159391
69600000000,-4.235932308
69700000000,-4.248698044
69800000000,-4.261456595
69900000000,-4.274207957
70000000000,-4.286952128
70100000000,-4.299689104
70200000000,-4.312418881
70300000000,-4.325141458
70400000000,-4.337856832
70500000000,-4.350564998
70600000000,-4.363265955
70700000000,-4.3759597
70800000000,-4.38864623
70900000000,-4.401325543
71000000000,-4.413997637
71100000000,-4.426662508
71200000000,-4.439320155
71300000000,-4.451970575
71400000000,-4.464613767
71500000000,-4.477249727
71600000000,-4.489878455
71700000000,-4.502499948
71800000000,-4.515114204
71900000000,-4.527721222
72000000000,-4.540320999
72100000000,-4.552913534
72200000000,-4.565498826
72300000000,-4.578076873
72400000000,-4.590647673
72500000000,-4.603211225
72600000000,-4.615767528
72700000000,-4.62831658
72800000000,-4.640858381
72900000000,-4.653392928
73000000000,-4.665920221
73100000000,-4.678440259
73200000000,-4.690953041
73300000000,-4.703458566
73400000000,-4.715956833
73500000000,-4.728447841
73600000000,-4.74093159
73700000000,-4.753408079
73800000000,-4.765877307
73900000000,-4.778339273
74000000000,-4.790793978
74100000000,-4.80324142
74200000000,-4.815681599
74300000000,-4.828114516
74400000000,-4.840540168
74500000000,-4.852958558
74600000000,-4.865369683
74700000000,-4.877773544
74800000000,-4.890170141
74900000000,-4.902559474
75000000000,-4.914941543
75100000000,-4.927316347
75200000000,-4.939683888
75300000000,-4.952044164
75400000000,-4.964397177
75500000000,-4.976742927
75600000000,-4.989081413
75700000000,-5.001412637
75800000000,-5.013736598
75900000000,-5.026053297
76000000000,-5.038362734
76100000000,-5.05066491
76200000000,-5.062959826
76300000000,-5.075247482
76400000000,-5.087527879
76500000000,-5.099801017
76600000000,-5.112066898
76700000000,-5.124325521
76800000000,-5.136576888
76900000000,-5.148821
77000000000,-5.161057857
77100000000,-5.173287461
77200000000,-5.185509812
77300000000,-5.197724912
77400000000,-5.209932761
77500000000,-5.222133361
77600000000,-5.234326713
77700000000,-5.246512817
77800000000,-5.258691675
77900000000,-5.270863289
78000000000,-5.28302766
78100000000,-5.295184788
78200000000,-5.307334676
78300000000,-5.319477324
78400000000,-5.331612735
78500000000,-5.343740909
78600000000,-5.355861848
78700000000,-5.367975554
78800000000,-5.380082027
78900000000,-5.392181271
79000000000,-5.404273285
79100000000,-5.416358073
79200000000,-5.428435636
79300000000,-5.440505974
79400000000,-5.452569091
79500000000,-5.464624988
79600000000,-5.476673667
79700000000,-5.488715129
79800000000,-5.500749376
79900000000,-5.512776411
80000000000,-5.524796235
80100000000,-5.536808851
80200000000,-5.54881426
80300000000,-5.560812463
80400000000,-5.572803465
80500000000,-5.584787265
80600000000,-5.596763867
80700000000,-5.608733273
80800000000,-5.620695484
80900000000,-5.632650504
81000000000,-5.644598333
81100000000,-5.656538975
81200000000,-5.668472431
81300000000,-5.680398705
81400000000,-5.692317798
81500000000,-5.704229712
81600000000,-5.71613445
81700000000,-5.728032015
81800000000,-5.739922408
81900000000,-5.751805632
82000000000,-5.763681691
82100000000,-5.775550585
82200000000,-5.787412318
82300000000,-5.799266892
82400000000,-5.81111431
82500000000,-5.822954574
82600000000,-5.834787687
82700000000,-5.846613651
82800000000,-5.85843247
82900000000,-5.870244145
83000000000,-5.88204868
83100000000,-5.893846077
83200000000,-5.905636339
83300000000,-5.917419469
83400000000,-5.929195469
83500000000,-5.940964343
83600000000,-5.952726092
83700000000,-5.96448072
83800000000,-5.97622823
83900000000,-5.987968625
84000000000,-5.999701907
84100000000,-6.01142808
84200000000,-6.023147145
84300000000,-6.034859107
84400000000,-6.046563968
84500000000,-6.058261732
84600000000,-6.0699524
84700000000,-6.081635977
84800000000,-6.093312465
84900000000,-6.104981867
85000000000,-6.116644186
85100000000,-6.128299426
85200000000,-6.139947589
85300000000,-6.151588679
85400000000,-6.163222699
85500000000,-6.174849651
85600000000,-6.18646954
85700000000,-6.198082368
85800000000,-6.209688138
85900000000,-6.221286854
86000000000,-6.232878519
86100000000,-6.244463136
86200000000,-6.256040708
86300000000,-6.267611239
86400000000,-6.279174732
86500000000,-6.29073119
86600000000,-6.302280616
86700000000,-6.313823015
86800000000,-6.325358388
86900000000,-6.33688674
87000000000,-6.348408074
87100000000,-6.359922394
87200000000,-6.371429702
87300000000,-6.382930002
87400000000,-6.394423298
87500000000,-6.405909592
87600000000,-6.41738889
87700000000,-6.428861193
87800000000,-6.440326505
87900000000,-6.45178483
88000000000,-6.463236172
88100000000,-6.474680533
88200000000,-6.486117918
88300000000,-6.497548329
88400000000,-6.508971771
88500000000,-6.520388247
88600000000,-6.531797761
88700000000,-6.543200315
88800000000,-6.554595915
88900000000,-6.565984562
89000000000,-6.577366262
89100000000,-6.588741017
89200000000,-6.600108832
89300000000,-6.611469709
89400000000,-6.622823653
89500000000,-6.634170666
89600000000,-6.645510754
89700000000,-6.656843919
89800000000,-6.668170165
89900000000,-6.679489496
90000000000,-6.690801916
90100000000,-6.702107428
90200000000,-6.713406036
90300000000,-6.724697744
90400000000,-6.735982556
90500000000,-6.747260474
90600000000,-6.758531504
90700000000,-6.769795649
90800000000,-6.781052912
90900000000,-6.792303298
91000000000,-6.803546809
91100000000,-6.814783451
91200000000,-6.826013227
91300000000,-6.83723614
91400000000,-6.848452195
91500000000,-6.859661395
91600000000,-6.870863744
91700000000,-6.882059246
91800000000,-6.893247905
91900000000,-6.904429725
92000000000,-6.915604709
92100000000,-6.926772862
92200000000,-6.937934187
92300000000,-6.949088689
92400000000,-6.960236371
92500000000,-6.971377237
92600000000,-6.982511291
92700000000,-6.993638537
92800000000,-7.004758979
92900000000,-7.01587262
93000000000,-7.026979466
93100000000,-7.038079519
93200000000,-7.049172784
93300000000,-7.060259265
93400000000,-7.071338965
93500000000,-7.082411889
93600000000,-7.09347804
93700000000,-7.104537423
93800000000,-7.115590041
93900000000,-7.126635899
94000000000,-7.137675001
94100000000,-7.14870735
94200000000,-7.159732951
94300000000,-7.170751808
94400000000,-7.181763924
94500000000,-7.192769304
94600000000,-7.203767951
94700000000,-7.21475987
94800000000,-7.225745065
94900000000,-7.23672354
95000000000,-7.247695299
95100000000,-7.258660346
95200000000,-7.269618685
95300000000,-7.28057032
95400000000,-7.291515255
95500000000,-7.302453495
95600000000,-7.313385042
95700000000,-7.324309903
95800000000,-7.335228079
95900000000,-7.346139577
96000000000,-7.357044399
96100000000,-7.36794255
96200000000,-7.378834034
96300000000,-7.389718855
96400000000,-7.400597017
96500000000,-7.411468525
96600000000,-7.422333382
96700000000,-7.433191592
96800000000,-7.444043161
96900000000,-7.454888091
97000000000,-7.465726387
97100000000,-7.476558053
97200000000,-7.487383093
97300000000,-7.498201512
97400000000,-7.509013314
97500000000,-7.519818502
97600000000,-7.530617081
97700000000,-7.541409055
97800000000,-7.552194428
97900000000,-7.562973204
98000000000,-7.573745389
98100000000,-7.584510984
98200000000,-7.595269996
98300000000,-7.606022428
98400000000,-7.616768284
98500000000,-7.627507569
98600000000,-7.638240286
98700000000,-7.64896644
98800000000,-7.659686035
98900000000,-7.670399075
99000000000,-7.681105565
99100000000,-7.691805508
99200000000,-7.702498909
99300000000,-7.713185772
99400000000,-7.723866101
99500000000,-7.734539901
99600000000,-7.745207175
99700000000,-7.755867929
99800000000,-7.766522165
99900000000,-7.777169889
1E+11,-7.787811104
