S21 dB20 X,S21 dB20 Y
10100000000,-8.726616724995177
10200000000,-8.770079783027622
10300000000,-8.80195542135197
10400000000,-8.824705892869712
10500000000,-8.846109832076438
10600000000,-8.874604454947427
10700000000,-8.914215496479081
10800000000,-8.962191216872027
10900000000,-9.010829486565569
11000000000,-9.052223073253385
11100000000,-9.082913035397215
11200000000,-9.105789620096411
11300000000,-9.128288684841685
11400000000,-9.157935021688374
11500000000,-9.197822978298159
11600000000,-9.244821581567633
11700000000,-9.291615793783697
11800000000,-9.331188659859047
11900000000,-9.360935996328772
12000000000,-9.384078209091486
12100000000,-9.407671692929011
12200000000,-9.438375446854394
12300000000,-9.478455752648793
12400000000,-9.524496207651298
12500000000,-9.569595563691912
12600000000,-9.607575765369385
12700000000,-9.63659283029231
12800000000,-9.660114070131518
12900000000,-9.684791198034574
13000000000,-9.716466701433063
13100000000,-9.756672647121539
13200000000,-9.801786680307901
13300000000,-9.84533795875504
13400000000,-9.881935250412111
13500000000,-9.910408755055713
13600000000,-9.934401423197038
13700000000,-9.960144746320305
13800000000,-9.992714665797704
13900000000,-10.03299476690159
14000000000,-10.07722399674303
14100000000,-10.11937030803555
14200000000,-10.15477802653516
14300000000,-10.18287280314606
14400000000,-10.20741248803662
14500000000,-10.23420011710375
14600000000,-10.26759502659514
14700000000,-10.30791038866426
14800000000,-10.35130366253938
14900000000,-10.39218387797746
15000000000,-10.42658027057447
15100000000,-10.45444229550084
15200000000,-10.47959076587104
15300000000,-10.50739776583292
15400000000,-10.54155540896656
15500000000,-10.58187756546181
15600000000,-10.62448885541661
15700000000,-10.66423670356166
15800000000,-10.69778619473686
15900000000,-10.72554502599657
16000000000,-10.75135250241293
16100000000,-10.78015173609488
16200000000,-10.81501604145138
16300000000,-10.85532504671796
16400000000,-10.8972114688072
16500000000,-10.93595508770113
16600000000,-10.96880914862529
16700000000,-10.99657963879959
16800000000,-11.02308622178952
16900000000,-11.0528491066356
17000000000,-11.08836932786677
17100000000,-11.12865170505168
17200000000,-11.16987215099578
17300000000,-11.20773350638539
17400000000,-11.24003134138373
17500000000,-11.26791506289083
17600000000,-11.2951521682868
17700000000,-11.32584844938667
17800000000,-11.36197823283498
17900000000,-11.40222546112232
18000000000,-11.44283908450251
18100000000,-11.47993344114616
18200000000,-11.51180248325154
18300000000,-11.53988885469962
18400000000,-11.56787977041795
18500000000,-11.59947775324247
18600000000,-11.63617403935882
18700000000,-11.67638114061946
18800000000,-11.7164461853277
18900000000,-11.75288181495268
19000000000,-11.78443818576857
19100000000,-11.81280491660904
19200000000,-11.84156545896905
19300000000,-11.8740318132302
19400000000,-11.91125388134479
19500000000,-11.95141813378908
19600000000,-11.99099090911671
19700000000,-12.02686858911457
19800000000,-12.0582171799324
19900000000,-12.08693111239534
20000000000,-12.11646993500304
20100000000,-12.14976934774446
20200000000,-12.18747801209727
20300000000,-12.22759772528159
20400000000,-12.26673165283567
20500000000,-12.30214432409773
20600000000,-12.33337921216142
20700000000,-12.36249646720936
20800000000,-12.39281519729744
20900000000,-12.42691015788316
21000000000,-12.46506693250602
21100000000,-12.50514047082916
21200000000,-12.54388529628523
21300000000,-12.57891779114345
21400000000,-12.61012208365718
21500000000,-12.63968855854072
21600000000,-12.67078206040545
21700000000,-12.70563242108967
21800000000,-12.74419877193915
21900000000,-12.78422361634512
22000000000,-12.82262480017289
22100000000,-12.85735352556556
22200000000,-12.88859954879133
22300000000,-12.91865115263437
22400000000,-12.95050737544706
22500000000,-12.98607011390477
22600000000,-13.02500685598315
22700000000,-13.06497898318354
22800000000,-13.10307708818828
22900000000,-13.13756984289144
23000000000,-13.16891937391688
23100000000,-13.19948193536068
23200000000,-13.23208220099993
23300000000,-13.2683112070092
23400000000,-13.30757788893589
23500000000,-13.34749114112353
23600000000,-13.38532141013356
23700000000,-13.41963714164294
23800000000,-13.45114134224466
23900000000,-13.48223117458071
24000000000,-13.51555012049893
24100000000,-13.55239610650886
24200000000,-13.59195068405084
24300000000,-13.63179618993942
24400000000,-13.66938815058104
24500000000,-13.70357704355074
24600000000,-13.73527672349806
24700000000,-13.76690073861999
24800000000,-13.80090644408585
24900000000,-13.83831669913734
25000000000,-13.87811517351477
25100000000,-13.91788107992657
25200000000,-13.95525848490236
25300000000,-13.98936183248241
25400000000,-14.02128765078755
25500000000,-14.05344358419569
25600000000,-14.08809795822141
25700000000,-14.12601632637038
25800000000,-14.1660126456057
25900000000,-14.2056839137402
26000000000,-14.24286440816247
26100000000,-14.27691490995007
26200000000,-14.30908763171157
26300000000,-14.34176453424395
26400000000,-14.37702335441703
26500000000,-14.41539049662188
26600000000,-14.45553631934594
26700000000,-14.49509442781439
26800000000,-14.53208980153363
26900000000,-14.566111473682
27000000000,-14.59854241967894
27100000000,-14.63172092682969
27200000000,-14.66753445438601
27300000000,-14.70628776105738
27400000000,-14.74653266459448
27500000000,-14.78595581493561
27600000000,-14.82277179170329
27700000000,-14.85678057031626
27800000000,-14.88947196609636
27900000000,-14.92312503054936
28000000000,-14.9594381368955
28100000000,-14.99851224597959
28200000000,-15.03880358240016
28300000000,-15.07806668079808
28400000000,-15.11470339316909
28500000000,-15.14870721534205
28600000000,-15.18165288780663
28700000000,-15.21574609353019
28800000000,-15.25249885737246
28900000000,-15.29182582007598
29000000000,-15.33210918005916
29100000000,-15.37118395695681
29200000000,-15.40763610246786
29300000000,-15.44163554930721
29400000000,-15.47482120819806
29500000000,-15.50931365055172
29600000000,-15.54644196209138
29700000000,-15.58595166193272
29800000000,-15.62617083763186
29900000000,-15.66502620004881
30000000000,-15.70128338867125
30100000000,-15.73527205510067
30200000000,-15.76867633178327
30300000000,-15.80352103423839
30400000000,-15.84095715433597
30500000000,-15.88057760819366
30600000000,-15.92067520672556
30700000000,-15.9592774580173
30800000000,-15.99532465146629
30900000000,-16.02928987220636
31000000000,-16.06288470411705
31100000000,-16.09802947952594
31200000000,-16.13570264782951
31300000000,-16.17536071900359
31400000000,-16.21527819905197
31500000000,-16.2535914166923
31600000000,-16.289409364859
31700000000,-16.32333285524642
31800000000,-16.35708430474657
31900000000,-16.39247253770027
32000000000,-16.43030943479298
32100000000,-16.46993111922411
32200000000,-16.50960949622954
32300000000,-16.54759596435467
32400000000,-16.5831617945091
32500000000,-16.61702001765327
32600000000,-16.65088910592597
32700000000,-16.68646041391031
32800000000,-16.7243861280232
32900000000,-16.76389708681046
33000000000,-16.80327718107671
33100000000,-16.84089783877698
33200000000,-16.87618541849138
33300000000,-16.90995063475984
33400000000,-16.94389405606155
33500000000,-16.97958499446292
33600000000,-17.0175234678735
33700000000,-17.05684963091041
33800000000,-17.0958724398115
33900000000,-17.13308728304558
34000000000,-17.16806809305513
34100000000,-17.20170881498097
34200000000,-17.23567970936719
34300000000,-17.27142471930776
34400000000,-17.3092992754326
34500000000,-17.34836731548851
34600000000,-17.38697466362725
34700000000,-17.42374322583778
34800000000,-17.4583867133488
34900000000,-17.49186852531139
35000000000,-17.52581727918989
35100000000,-17.56154919786772
35200000000,-17.59928353188663
35300000000,-17.63802123631267
35400000000,-17.67615604773395
35500000000,-17.71243804774462
35600000000,-17.74671232545028
35700000000,-17.7799986566804
35800000000,-17.81387356895126
35900000000,-17.84952455248012
36000000000,-17.88704290748056
36100000000,-17.92538009251855
36200000000,-17.96298703081192
36300000000,-17.99874276705643
36400000000,-18.03261520139605
36500000000,-18.06566791858772
36600000000,-18.09941618395478
36700000000,-18.13491831471836
36800000000,-18.17214653503341
36900000000,-18.21001507298886
37000000000,-18.24704092414927
37100000000,-18.28223185138537
37200000000,-18.31566989094059
37300000000,-18.34845015831784
37400000000,-18.38201839634405
37500000000,-18.417304456754
37600000000,-18.45417040962067
37700000000,-18.4915051782049
37800000000,-18.52789945963291
37900000000,-18.56248889745349
38000000000,-18.59546053209991
38100000000,-18.62792949850972
38200000000,-18.66126482876761
38300000000,-18.69626895876839
38400000000,-18.7327032169825
38500000000,-18.76944250371726
38600000000,-18.80515822867784
38700000000,-18.83911183592084
38800000000,-18.87158655767335
38900000000,-18.90370622265568
39000000000,-18.93675675622908
39100000000,-18.97141544617061
39200000000,-19.00735197593367
39300000000,-19.04343824563606
39400000000,-19.07843222956678
39500000000,-19.11171898398253
39600000000,-19.14366831402663
39700000000,-19.17540249414732
39800000000,-19.20811846293845
39900000000,-19.24237110006818
40000000000,-19.27774813633903
40100000000,-19.31312875315358
40200000000,-19.3473627152163
40300000000,-19.37995550814466
40400000000,-19.41135422163132
40500000000,-19.44266926938318
40600000000,-19.47500382687668
40700000000,-19.50879381053273
40800000000,-19.54355457178663
40900000000,-19.57818269229887
41000000000,-19.61162395965544
41100000000,-19.64350074809081
41200000000,-19.67432765483832
41300000000,-19.70519353895246
41400000000,-19.73710383267527
41500000000,-19.77037959594533
41600000000,-19.8044735195081
41700000000,-19.83830908951117
41800000000,-19.87093181839633
41900000000,-19.90207649798613
42000000000,-19.9323156950422
42100000000,-19.96270728390501
42200000000,-19.99415572421782
42300000000,-20.02687182963635
42400000000,-20.06025555146675
42500000000,-20.09326652894138
42600000000,-20.12505287943349
42700000000,-20.15545683334359
42800000000,-20.18509906337494
42900000000,-20.2149975047096
43000000000,-20.24595297877297
43100000000,-20.27807160711296
43200000000,-20.31071057132704
43300000000,-20.34287446151042
43400000000,-20.37381610534703
43500000000,-20.40347967892146
43600000000,-20.43252374158926
43700000000,-20.46191797392553
43800000000,-20.49235766914157
43900000000,-20.52385025360248
44000000000,-20.55572043783026
44100000000,-20.58702598031765
44200000000,-20.61712607465561
44300000000,-20.64606040130153
44400000000,-20.67451528951786
44500000000,-20.70340400245527
44600000000,-20.73331532684753
44700000000,-20.76416452175653
44800000000,-20.79525453138269
44900000000,-20.82570402865663
45000000000,-20.85497922746221
45100000000,-20.88320849484809
45200000000,-20.91109552816766
45300000000,-20.93948930016602
45400000000,-20.96887202313867
45500000000,-20.9990743938865
45600000000,-21.02938780907724
45700000000,-21.05899969373398
45800000000,-21.08748306514219
45900000000,-21.11504715890295
46000000000,-21.14240248141217
46100000000,-21.17032669897078
46200000000,-21.19919590762944
46300000000,-21.22876443063513
46400000000,-21.25832325214979
46500000000,-21.28713514403687
46600000000,-21.31487908407902
46700000000,-21.34183678782282
46800000000,-21.3687146512533
46900000000,-21.3962124783856
47000000000,-21.4246018151989
47100000000,-21.45356963632284
47200000000,-21.48241752776125
47300000000,-21.51049018301087
47400000000,-21.53757028847532
47500000000,-21.56400280939469
47600000000,-21.59047925383632
47700000000,-21.61761525689124
47800000000,-21.6455807938005
47900000000,-21.67400536802361
48000000000,-21.70221212953063
48100000000,-21.72963354499507
48200000000,-21.75615287634208
48300000000,-21.78216833779021
48400000000,-21.80834512490299
48500000000,-21.83520977007293
48600000000,-21.86283445196096
48700000000,-21.89080202923142
48800000000,-21.91846867350123
48900000000,-21.94535922064551
49000000000,-21.97145330771974
49100000000,-21.99719115239605
49200000000,-22.02320075454648
49300000000,-22.04991513710843
49400000000,-22.07731392332232
49500000000,-22.10494516429624
49600000000,-22.13220914549342
49700000000,-22.15872723233639
49800000000,-22.18456940000463
49900000000,-22.21020586893102
50000000000,-22.2362165012458
50100000000,-22.26293759152891
50200000000,-22.29026311435771
50300000000,-22.31771897566287
50400000000,-22.34476061236215
50500000000,-22.37110846453011
50600000000,-22.39691553872678
50700000000,-22.42266911506337
50800000000,-22.44889012490719
50900000000,-22.47581655281673
51000000000,-22.50326500738987
51100000000,-22.53075293340845
51200000000,-22.55780162507382
51300000000,-22.58423149478765
51400000000,-22.61026955042272
51500000000,-22.63640625155159
51600000000,-22.66309351251405
51700000000,-22.69047084243981
51800000000,-22.71828794416921
51900000000,-22.74606814903085
52000000000,-22.77340826864011
52100000000,-22.80022810017601
52200000000,-22.82681752751307
52300000000,-22.85365562471653
52400000000,-22.8811160035449
52500000000,-22.90924180421351
52600000000,-22.93772786031156
52700000000,-22.966118498482
52800000000,-22.99409469641476
52900000000,-23.02167247772106
53000000000,-23.04919164933402
53100000000,-23.07710466510392
53200000000,-23.10569915438489
53300000000,-23.13492618524028
53400000000,-23.164439878209
53500000000,-23.19382066046772
53600000000,-23.22284061373488
53700000000,-23.25160635634209
53800000000,-23.28049248732042
53900000000,-23.3099098539025
54000000000,-23.34005382417157
54100000000,-23.37079072650815
54200000000,-23.40174973872863
54300000000,-23.43256230136764
54400000000,-23.46309628644752
54500000000,-23.49354013169265
54600000000,-23.52428647956509
54700000000,-23.55568951855126
54800000000,-23.58784925870094
54900000000,-23.620556898451
55000000000,-23.6534344128567
55100000000,-23.68617805833577
55200000000,-23.71875313246822
55300000000,-23.75141802514455
55400000000,-23.78456491682245
55500000000,-23.81847789207022
55600000000,-23.85316096294122
55700000000,-23.88834359744863
55800000000,-23.92365871184403
55900000000,-23.9588796742359
56000000000,-23.99406713242703
56100000000,-24.02953425135086
56200000000,-24.0656534574686
56300000000,-24.10262709484472
56400000000,-24.14036652201025
56500000000,-24.1785555014277
56600000000,-24.21685656058972
56700000000,-24.25512946616277
56800000000,-24.29352412277475
56900000000,-24.33239019463513
57000000000,-24.37206108134369
57100000000,-24.4126487632367
57200000000,-24.45397938742035
57300000000,-24.49570957270733
57400000000,-24.53754933267577
57500000000,-24.57945047576207
57600000000,-24.62164151422844
57700000000,-24.66448800555683
57800000000,-24.70826602274085
57900000000,-24.75299276116036
58000000000,-24.79842077496525
58100000000,-24.8441999088449
58200000000,-24.89010366197436
58300000000,-24.93617676990565
58400000000,-24.98271140112801
58500000000,-25.03006695573838
58600000000,-25.07844663831182
58700000000,-25.12777301079442
58800000000,-25.17774095703598
58900000000,-25.22801454890638
59000000000,-25.27844323835195
59100000000,-25.32916068029255
59200000000,-25.38050403334319
59300000000,-25.43280442975088
59400000000,-25.48618046624243
59500000000,-25.54046584696473
59600000000,-25.59531682747162
59700000000,-25.65043205643278
59800000000,-25.7057451614504
59900000000,-25.76146937018301
60000000000,-25.81796543044994
60100000000,-25.87551597368057
60200000000,-25.93414834007235
60300000000,-25.99361833252912
60400000000,-26.05356512614226
60500000000,-26.11373977640097
60600000000,-26.17416318957468
60700000000,-26.23511409273528
60800000000,-26.29695429203607
60900000000,-26.35990106255333
61000000000,-26.42388978414578
61100000000,-26.48861407139837
61200000000,-26.55371799325761
61300000000,-26.61901947034432
61400000000,-26.68462412652045
61500000000,-26.75085835740976
61600000000,-26.81806322676173
61700000000,-26.88637864021268
61800000000,-26.95565319531844
61900000000,-27.02553762985563
62000000000,-27.09570196455317
62100000000,-27.16604033597445
62200000000,-27.23673543497789
62300000000,-27.30814136375301
62400000000,-27.38055898365505
62500000000,-27.45404425984269
62600000000,-27.52836997612117
62700000000,-27.60316502604962
62800000000,-27.67814358557928
62900000000,-27.75328038836524
63000000000,-27.82882277276393
63100000000,-27.9051319406901
63200000000,-27.9824530829041
63300000000,-28.06075775851031
63400000000,-28.13975776949022
63500000000,-28.21908146720813
63600000000,-28.29850142111284
63700000000,-28.37807170306777
63800000000,-28.45808893654155
63900000000,-28.53890204124451
64000000000,-28.62068947921322
64100000000,-28.70334329265685
64200000000,-28.78653213662426
64300000000,-28.86990325213567
64400000000,-28.95329728729905
64500000000,-29.03684157445399
64600000000,-29.1208647502357
64700000000,-29.20568633977719
64800000000,-29.29141236147143
64900000000,-29.37786467164424
65000000000,-29.46468736261614
65100000000,-29.55156344318146
65200000000,-29.63840601010017
65300000000,-29.72540578398709
65400000000,-29.81290595006052
65500000000,-29.90118289440698
65600000000,-29.99026916681629
65700000000,-30.07992887578396
65800000000,-30.16979994376452
65900000000,-30.25961390371019
66000000000,-30.34935629196472
66100000000,-30.4392685643346
66200000000,-30.52969187725149
66300000000,-30.62084956573943
66400000000,-30.71270385713736
66500000000,-30.80497542859928
66600000000,-30.89731278356532
66700000000,-30.98950469589367
66800000000,-31.08160483018525
66900000000,-31.17389157134449
67000000000,-31.26668925892023
67100000000,-31.3601620221861
67200000000,-31.45420838429546
67300000000,-31.54852068797442
67400000000,-31.64277185325829
67500000000,-31.73681280006889
67600000000,-31.83075810946558
67700000000,-31.92490865633971
67800000000,-32.01955967200885
67900000000,-32.11481384827439
68000000000,-32.21051472427921
68100000000,-32.30634081209988
68200000000,-32.40200096851576
68300000000,-32.49740919769471
68400000000,-32.59273154730619
68500000000,-32.68827761845922
68600000000,-32.78430405095192
68700000000,-32.88085278264828
68800000000,-32.97772284028769
68900000000,-33.07459243550124
69000000000,-33.17121445867975
69100000000,-33.26756399961789
69200000000,-33.36384798773725
69300000000,-33.46037197353787
69400000000,-33.55734746444894
69500000000,-33.65475897407849
69600000000,-33.75237211390004
69700000000,-33.84987672717939
69800000000,-33.9470749118809
69900000000,-34.04399854999912
70000000000,-34.14088408060144
70100000000,-34.23802209627335
70200000000,-34.33557496042361
70300000000,-34.43347516630763
70400000000,-34.53146618016757
70500000000,-34.62925934045794
70600000000,-34.72670865617587
70700000000,-34.8238964244006
70800000000,-34.9210775136092
70900000000,-35.01851849640038
71000000000,-35.11633100244475
71100000000,-35.21440239532963
71200000000,-35.31246475127964
71300000000,-35.41025883948548
71400000000,-35.50769087034114
71500000000,-35.60488605413747
71600000000,-35.7021070839372
71700000000,-35.79958932348602
71800000000,-35.89739446722512
71900000000,-35.99537235000911
72000000000,-36.09325369064941
72100000000,-36.19081469374363
72200000000,-36.28801203225549
72300000000,-36.3850054976697
72400000000,-36.48205601099798
72500000000,-36.57936262560322
72600000000,-36.67693924418114
72700000000,-36.77460670805033
72800000000,-36.87210324367479
72900000000,-36.9692444717853
73000000000,-37.0660341745127
73100000000,-37.16265829192325
73200000000,-37.25936731784757
73300000000,-37.35632065501878
73400000000,-37.45348838679523
73500000000,-37.55067062003218
73600000000,-37.64762086342706
73700000000,-37.74419647100619
73800000000,-37.84044374752789
73900000000,-37.93656608137601
74000000000,-38.03279642820202
74100000000,-38.12925286461513
74200000000,-38.22586658310416
74300000000,-38.32242527883653
74400000000,-38.41870413345725
74500000000,-38.51460282887226
74600000000,-38.61020465403244
74700000000,-38.70572231864287
74800000000,-38.8013651646767
74900000000,-38.89721000335123
75000000000,-38.99315483725574
75100000000,-39.08898279801043
75200000000,-39.18449581375136
75300000000,-39.27963512955476
75400000000,-39.37451485464829
75500000000,-39.46934914718631
75600000000,-39.56431936929584
75700000000,-39.65946224699904
75800000000,-39.75464892800609
75900000000,-39.84966520116735
76000000000,-39.94434358368733
76100000000,-40.03866466658798
76200000000,-40.13276683853201
76300000000,-40.22685890584185
76400000000,-40.32109074147147
76500000000,-40.4154617341262
76600000000,-40.50982251081106
76700000000,-40.60396812781185
76800000000,-40.69776409497547
76900000000,-40.79122727205709
77000000000,-40.8845136318221
77100000000,-40.97782035568463
77200000000,-41.07126405388826
77300000000,-41.1648100338094
77400000000,-41.25829519857643
77500000000,-41.3515294505775
77600000000,-41.44441237511159
77700000000,-41.53699331243796
77800000000,-41.62943908592131
77900000000,-41.7219299427418
78000000000,-41.81454860691449
78100000000,-41.9072305665611
78200000000,-41.99980541807921
78300000000,-42.09210258269756
78400000000,-42.18405577877488
78500000000,-42.27574216380723
78600000000,-42.36733306456714
78700000000,-42.45898752416223
78800000000,-42.55075476345357
78900000000,-42.64254527325413
79000000000,-42.73418751495407
79100000000,-42.82553412659666
79200000000,-42.91655194696996
79300000000,-43.00734084835119
79400000000,-43.09807062043128
79500000000,-43.18887585441953
79600000000,-43.27977375604267
79700000000,-43.37065507156269
79800000000,-43.46135272777543
79900000000,-43.55174532055608
80000000000,-43.64183080367066
80100000000,-43.73172633880107
80200000000,-43.8215947125605
80300000000,-43.91154394923003
80400000000,-44.0015615314627
80500000000,-44.09152385471231
80600000000,-44.18127352182356
80700000000,-44.27071662407933
80800000000,-44.3598794594527
80900000000,-44.44889098422298
81000000000,-44.53790216604592
81100000000,-44.62699322886635
81200000000,-44.71612511262946
81300000000,-44.80516536874019
81400000000,-44.89397061896726
81500000000,-44.9824751115579
81600000000,-45.07073000314762
81700000000,-45.15887050488768
81800000000,-45.24703184026311
81900000000,-45.33526614458974
82000000000,-45.42351165464804
82100000000,-45.51163229542897
82200000000,-45.59950244364444
82300000000,-45.68708421371217
82400000000,-45.77444941538128
82500000000,-45.86173442280688
82600000000,-45.94905532022022
82700000000,-46.03643706172377
82800000000,-46.12379933472166
82900000000,-46.21100758546601
83000000000,-46.29795667126394
83100000000,-46.38463520013079
83200000000,-46.47113148965077
83300000000,-46.55757795801128
83400000000,-46.64406933900607
83500000000,-46.73060487341817
83600000000,-46.81709031807883
83700000000,-46.90339732444086
83800000000,-46.98944303824011
83900000000,-47.07524067697148
84000000000,-47.16089023285889
84100000000,-47.24651586838569
84200000000,-47.33218937662657
84300000000,-47.41788683500101
84400000000,-47.50350473478673
84500000000,-47.58892492788621
84600000000,-47.67408796940834
84700000000,-47.75902885955655
84800000000,-47.84385451065685
84900000000,-47.92867711574006
85000000000,-48.0135450160269
85100000000,-48.09841396727579
85200000000,-48.18317588217516
85300000000,-48.26772656016637
85400000000,-48.3520297619387
85500000000,-48.43613917119936
85600000000,-48.52016390358472
85700000000,-48.60420100248571
85800000000,-48.68827560562163
85900000000,-48.77232689711537
86000000000,-48.85624674862537
86100000000,-48.93994735006679
86200000000,-49.02341524302258
86300000000,-49.10671880677873
86400000000,-49.1899650900574
86500000000,-49.27323356979684
86600000000,-49.35652746170737
86700000000,-49.43977307636118
86800000000,-49.5228665180823
86900000000,-49.60573847629079
87000000000,-49.68839653854141
87100000000,-49.77091986812955
87200000000,-49.85340935540584
87300000000,-49.93592536717632
87400000000,-50.01845105010052
87500000000,-50.10090408288488
87600000000,-50.18318857466844
87700000000,-50.26525468000933
87800000000,-50.34712895063403
87900000000,-50.42889709238456
88000000000,-50.51065031488492
88100000000,-50.59242917220568
88200000000,-50.67419929707118
88300000000,-50.7558739014305
88400000000,-50.83736825733425
88500000000,-50.91865244881696
88600000000,-50.99976899722441
88700000000,-51.08080604434179
88800000000,-51.16184223547148
88900000000,-51.24289841968314
89000000000,-51.32392579740241
89100000000,-51.40483716467665
89200000000,-51.48556157560595
89300000000,-51.56608840794309
89400000000,-51.64647295182582
89500000000,-51.72680182163765
89600000000,-51.8071387863704
89700000000,-51.88748607046735
89800000000,-51.96778377227376
89900000000,-52.04794808024463
90000000000,-52.12792379614293
90100000000,-52.20771815228682
90200000000,-52.28739574697719
90300000000,-52.36703783631061
90400000000,-52.44669207313498
90500000000,-52.52634355705677
90600000000,-52.60592501388487
90700000000,-52.68535957158743
90800000000,-52.76460856615949
90900000000,-52.84369533637633
91000000000,-52.92268991008343
91100000000,-53.00166515291095
91200000000,-53.08065185802243
91300000000,-53.15962020825214
91400000000,-53.23849939036496
91500000000,-53.31722228791424
91600000000,-53.39576722986854
91700000000,-53.47417091551036
91800000000,-53.55250515592643
91900000000,-53.63083181082213
92000000000,-53.70916489170849
92100000000,-53.78746255835637
92200000000,-53.86565406513775
92300000000,-53.94368435964395
92400000000,-54.0215481265755
92500000000,-54.09929257042051
92600000000,-54.17698767376681
92700000000,-54.25468236333244
92800000000,-54.33237477116063
92900000000,-54.41001412548262
93000000000,-54.48753325055114
93100000000,-54.56489067426406
93200000000,-54.64209619693332
93300000000,-54.71920432746974
93400000000,-54.79627986580646
93500000000,-54.87335765260241
93600000000,-54.95042153344011
93700000000,-55.02741515308557
93800000000,-55.10427788744569
93900000000,-55.1809826748865
94000000000,-55.25755266502171
94100000000,-55.33404616755571
94200000000,-55.41052005143139
94300000000,-55.48699460014099
94400000000,-55.56344148023616
94500000000,-55.63980226414812
94600000000,-55.71602536654097
94700000000,-55.79209826601348
94800000000,-55.86805487326556
94900000000,-55.94395395894026
95000000000,-56.01984241232071
95100000000,-56.0957261036141
95200000000,-56.17156729031066
95300000000,-56.24730861375713
95400000000,-56.32290951041675
95500000000,-56.39837121788503
95600000000,-56.4737358101684
95700000000,-56.54905926163197
95800000000,-56.6243767376951
95900000000,-56.69968100822584
96000000000,-56.77492763952348
96100000000,-56.85006357058665
96200000000,-56.92506026841158
96300000000,-56.99993149204609
96400000000,-57.07472429399527
96500000000,-57.14948913937189
96600000000,-57.22424874560651
96700000000,-57.29898422175367
96800000000,-57.37364774876217
96900000000,-57.4481928862759
97000000000,-57.52260377918763
97100000000,-57.59690481705686
97200000000,-57.67114482201962
97300000000,-57.74536650875216
97400000000,-57.81957991774248
97500000000,-57.89375679941324
97600000000,-57.96784884630158
97700000000,-58.04181856588941
97800000000,-58.11566233671237
97900000000,-58.18941276376336
98000000000,-58.26311757964881
98100000000,-58.33680984262909
98200000000,-58.41048763946348
98300000000,-58.48411588146838
98400000000,-58.55764874840474
98500000000,-58.63105893826642
98600000000,-58.70435423924138
98700000000,-58.77757276618486
98800000000,-58.85075834357568
98900000000,-58.9239334783899
99000000000,-58.9970854298973
99100000000,-59.07017504728304
99200000000,-59.14316155177539
99300000000,-59.21602859636388
99400000000,-59.28879394068979
99500000000,-59.3614980965161
99600000000,-59.43417888488892
99700000000,-59.50684773663647
99800000000,-59.57948296950733
